Year,City,Month,Crime,Frequency
2016,Kannauj,June,Kidnapping,53
2016,Kannauj,June,Murder,51
2016,Kannauj,June,Rape,31
2016,Kannauj,June,Theft,47
2016,Kannauj,July,Burglary,53
2016,Kannauj,July,Kidnapping,60
2016,Kannauj,July,Murder,25
2016,Kannauj,July,Rape,44
2016,Kannauj,July,Theft,27
2016,Kannauj,August,Burglary,35
2016,Kannauj,August,Kidnapping,50
2016,Kannauj,August,Murder,28
2016,Kannauj,August,Rape,34
2016,Kannauj,August,Theft,20
2016,Kannauj,September,Burglary,55
2016,Kannauj,September,Kidnapping,53
2016,Kannauj,September,Murder,37
2016,Kannauj,September,Rape,54
2016,Kannauj,September,Theft,30
2016,Kannauj,October,Burglary,31
2016,Kannauj,October,Kidnapping,35
2016,Kannauj,October,Murder,56
2016,Kannauj,October,Rape,52
2016,Kannauj,October,Theft,45
2016,Kannauj,November,Burglary,38
2016,Kannauj,November,Kidnapping,53
2016,Kannauj,November,Murder,55
2016,Kannauj,November,Rape,55
2016,Kannauj,November,Theft,51
2016,Kannauj,December,Burglary,30
2016,Kannauj,December,Kidnapping,36
2016,Kannauj,December,Murder,60
2016,Kannauj,December,Rape,26
2016,Kannauj,December,Theft,41
2016,Kanpur,January,Burglary,37
2016,Kanpur,January,Kidnapping,25
2016,Kanpur,January,Murder,20
2016,Kanpur,January,Rape,34
2016,Kanpur,January,Theft,59
2016,Kanpur,February,Burglary,29
2016,Kanpur,February,Kidnapping,31
2016,Kanpur,February,Murder,29
2016,Kanpur,February,Rape,53
2016,Kanpur,February,Theft,60
2016,Kanpur,March,Burglary,44
2016,Kanpur,March,Kidnapping,58
2016,Kanpur,March,Murder,32
2016,Kanpur,March,Rape,37
2016,Kanpur,March,Theft,45
2016,Kanpur,April,Burglary,27
2016,Kanpur,April,Kidnapping,43
2016,Kanpur,April,Murder,34
2016,Kanpur,April,Rape,24
2016,Kanpur,April,Theft,42
2016,Kanpur,May,Burglary,26
2016,Kanpur,May,Kidnapping,59
2016,Kanpur,May,Murder,47
2016,Kanpur,May,Rape,58
2016,Kanpur,May,Theft,28
2016,Kanpur,June,Burglary,33
2016,Kanpur,June,Kidnapping,34
2016,Kanpur,June,Murder,47
2016,Kanpur,June,Rape,28
2016,Kanpur,June,Theft,59
2016,Kanpur,July,Burglary,38
2016,Kanpur,July,Kidnapping,28
2016,Kanpur,July,Murder,57
2016,Kanpur,July,Rape,21
2016,Kanpur,July,Theft,48
2016,Kanpur,August,Burglary,51
2016,Kanpur,August,Kidnapping,57
2016,Kanpur,August,Murder,40
2016,Kanpur,August,Rape,30
2016,Kanpur,August,Theft,32
2016,Kanpur,September,Burglary,37
2016,Kanpur,September,Kidnapping,41
2016,Kanpur,September,Murder,50
2016,Kanpur,September,Rape,37
2016,Kanpur,September,Theft,43
2016,Kanpur,October,Burglary,36
2016,Kanpur,October,Kidnapping,27
2016,Kanpur,October,Murder,44
2016,Kanpur,October,Rape,46
2016,Kanpur,October,Theft,58
2016,Kanpur,November,Burglary,26
2016,Kanpur,November,Kidnapping,26
2016,Kanpur,November,Murder,53
2016,Kanpur,November,Rape,42
2016,Kanpur,November,Theft,54
2016,Kanpur,December,Burglary,40
2016,Kanpur,December,Kidnapping,56
2016,Kanpur,December,Murder,28
2016,Kanpur,December,Rape,23
2016,Kanpur,December,Theft,34
2016,Kanpur Cantonment,January,Burglary,53
2016,Kanpur Cantonment,January,Kidnapping,25
2016,Kanpur Cantonment,January,Murder,46
2016,Kanpur Cantonment,January,Rape,21
2016,Kanpur Cantonment,January,Theft,31
2016,Kanpur Cantonment,February,Burglary,58
2016,Kanpur Cantonment,February,Kidnapping,31
2016,Kanpur Cantonment,February,Murder,57
2016,Kanpur Cantonment,February,Rape,40
2016,Kanpur Cantonment,February,Theft,29
2016,Kanpur Cantonment,March,Burglary,35
2016,Kanpur Cantonment,March,Kidnapping,59
2016,Kanpur Cantonment,March,Murder,36
2016,Kanpur Cantonment,March,Rape,48
2016,Kanpur Cantonment,March,Theft,24
2016,Kanpur Cantonment,April,Burglary,21
2016,Kanpur Cantonment,April,Kidnapping,45
2016,Kanpur Cantonment,April,Murder,31
2016,Kanpur Cantonment,April,Rape,21
2016,Kanpur Cantonment,April,Theft,53
2016,Kanpur Cantonment,May,Burglary,60
2016,Kanpur Cantonment,May,Kidnapping,36
2016,Kanpur Cantonment,May,Murder,56
2016,Kanpur Cantonment,May,Rape,33
2016,Kanpur Cantonment,May,Theft,48
2016,Kanpur Cantonment,June,Burglary,54
2016,Kanpur Cantonment,June,Kidnapping,25
2016,Kanpur Cantonment,June,Murder,43
2016,Kanpur Cantonment,June,Rape,52
2016,Kanpur Cantonment,June,Theft,26
2016,Kanpur Cantonment,July,Burglary,44
2016,Kanpur Cantonment,July,Kidnapping,26
2016,Kanpur Cantonment,July,Murder,23
2016,Kanpur Cantonment,July,Rape,55
2016,Kanpur Cantonment,July,Theft,59
2016,Kanpur Cantonment,August,Burglary,22
2016,Kanpur Cantonment,August,Kidnapping,52
2016,Kanpur Cantonment,August,Murder,36
2016,Kanpur Cantonment,August,Rape,21
2016,Kanpur Cantonment,August,Theft,40
2016,Kanpur Cantonment,September,Burglary,25
2016,Kanpur Cantonment,September,Kidnapping,34
2016,Kanpur Cantonment,September,Murder,51
2016,Kanpur Cantonment,September,Rape,36
2016,Kanpur Cantonment,September,Theft,34
2016,Kanpur Cantonment,October,Burglary,20
2016,Kanpur Cantonment,October,Kidnapping,38
2016,Kanpur Cantonment,October,Murder,34
2016,Kanpur Cantonment,October,Rape,55
2016,Kanpur Cantonment,October,Theft,22
2016,Kanpur Cantonment,November,Burglary,32
2016,Kanpur Cantonment,November,Kidnapping,43
2016,Kanpur Cantonment,November,Murder,37
2016,Kanpur Cantonment,November,Rape,48
2016,Kanpur Cantonment,November,Theft,37
2016,Kanpur Cantonment,December,Burglary,47
2016,Kanpur Cantonment,December,Kidnapping,60
2016,Kanpur Cantonment,December,Murder,22
2016,Kanpur Cantonment,December,Rape,27
2016,Kanpur Cantonment,December,Theft,35
2016,Kasganj,January,Burglary,50
2016,Kasganj,January,Kidnapping,35
2016,Kasganj,January,Murder,35
2016,Kasganj,January,Rape,21
2016,Kasganj,January,Theft,22
2016,Kasganj,February,Burglary,28
2016,Kasganj,February,Kidnapping,53
2016,Kasganj,February,Murder,46
2016,Kasganj,February,Rape,28
2016,Kasganj,February,Theft,35
2016,Kasganj,March,Burglary,36
2016,Kasganj,March,Kidnapping,28
2016,Kasganj,March,Murder,26
2016,Kasganj,March,Rape,23
2016,Kasganj,March,Theft,30
2016,Kasganj,April,Burglary,56
2016,Kasganj,April,Kidnapping,52
2016,Kasganj,April,Murder,42
2016,Kasganj,April,Rape,59
2016,Kasganj,April,Theft,43
2016,Kasganj,May,Burglary,48
2016,Kasganj,May,Kidnapping,57
2016,Kasganj,May,Murder,29
2016,Kasganj,May,Rape,39
2016,Kasganj,May,Theft,32
2016,Kasganj,June,Burglary,28
2016,Kasganj,June,Kidnapping,41
2016,Kasganj,June,Murder,50
2016,Kasganj,June,Rape,28
2016,Kasganj,June,Theft,22
2016,Kasganj,July,Burglary,42
2016,Kasganj,July,Kidnapping,46
2016,Kasganj,July,Murder,26
2016,Kasganj,July,Rape,44
2016,Kasganj,July,Theft,38
2016,Kasganj,August,Burglary,25
2016,Kasganj,August,Kidnapping,31
2016,Kasganj,August,Murder,56
2016,Kasganj,August,Rape,27
2016,Kasganj,August,Theft,31
2016,Kasganj,September,Burglary,56
2016,Kasganj,September,Kidnapping,26
2016,Kasganj,September,Murder,59
2016,Kasganj,September,Rape,30
2016,Kasganj,September,Theft,38
2016,Kasganj,October,Burglary,43
2016,Kasganj,October,Kidnapping,23
2016,Kasganj,October,Murder,57
2016,Kasganj,October,Rape,30
2016,Kasganj,October,Theft,47
2016,Kasganj,November,Burglary,45
2016,Kasganj,November,Kidnapping,31
2016,Kasganj,November,Murder,48
2016,Kasganj,November,Rape,23
2016,Kasganj,November,Theft,59
2016,Kasganj,December,Burglary,41
2016,Kasganj,December,Kidnapping,55
2016,Kasganj,December,Murder,28
2016,Kasganj,December,Rape,37
2016,Kasganj,December,Theft,30
2016,Khatauli,January,Burglary,30
2016,Khatauli,January,Kidnapping,33
2016,Khatauli,January,Murder,47
2016,Khatauli,January,Rape,53
2016,Khatauli,January,Theft,46
2016,Khatauli,February,Burglary,27
2016,Khatauli,February,Kidnapping,58
2016,Khatauli,February,Murder,59
2016,Khatauli,February,Rape,59
2016,Khatauli,February,Theft,26
2016,Khatauli,March,Burglary,58
2016,Khatauli,March,Kidnapping,59
2016,Khatauli,March,Murder,23
2016,Khatauli,March,Rape,37
2016,Khatauli,March,Theft,35
2016,Khatauli,April,Burglary,51
2016,Khatauli,April,Kidnapping,42
2016,Khatauli,April,Murder,41
2016,Khatauli,April,Rape,36
2016,Khatauli,April,Theft,39
2016,Khatauli,May,Burglary,44
2016,Khatauli,May,Kidnapping,21
2016,Khatauli,May,Murder,40
2016,Khatauli,May,Rape,33
2016,Khatauli,May,Theft,31
2016,Khatauli,June,Burglary,46
2016,Khatauli,June,Kidnapping,29
2016,Khatauli,June,Murder,26
2016,Khatauli,June,Rape,28
2016,Khatauli,June,Theft,21
2016,Khatauli,July,Burglary,28
2016,Khatauli,July,Kidnapping,23
2016,Khatauli,July,Murder,60
2016,Khatauli,July,Rape,41
2016,Khatauli,July,Theft,43
2016,Khatauli,August,Burglary,54
2016,Khatauli,August,Kidnapping,21
2016,Khatauli,August,Murder,39
2016,Khatauli,August,Rape,42
2016,Khatauli,August,Theft,36
2016,Khatauli,September,Burglary,38
2016,Khatauli,September,Kidnapping,21
2016,Khatauli,September,Murder,25
2016,Khatauli,September,Rape,52
2016,Khatauli,September,Theft,42
2016,Khatauli,October,Burglary,43
2016,Khatauli,October,Kidnapping,38
2016,Khatauli,October,Murder,55
2016,Khatauli,October,Rape,57
2016,Khatauli,October,Theft,23
2016,Khatauli,November,Burglary,37
2016,Khatauli,November,Kidnapping,35
2016,Khatauli,November,Murder,30
2016,Khatauli,November,Rape,51
2016,Khatauli,November,Theft,58
2016,Khatauli,December,Burglary,25
2016,Khatauli,December,Kidnapping,59
2016,Khatauli,December,Murder,34
2016,Khatauli,December,Rape,59
2016,Khatauli,December,Theft,56
2016,Khora,January,Burglary,58
2016,Khora,January,Kidnapping,40
2016,Khora,January,Murder,22
2016,Khora,January,Rape,30
2016,Khora,January,Theft,52
2016,Khora,February,Burglary,58
2016,Khora,February,Kidnapping,23
2016,Khora,February,Murder,50
2016,Khora,February,Rape,59
2016,Khora,February,Theft,51
2016,Khora,March,Burglary,40
2016,Khora,March,Kidnapping,37
2016,Khora,March,Murder,44
2016,Khora,March,Rape,38
2016,Khora,March,Theft,40
2016,Khora,April,Burglary,20
2016,Khora,April,Kidnapping,54
2016,Khora,April,Murder,43
2016,Khora,April,Rape,49
2016,Khora,April,Theft,49
2016,Khora,May,Burglary,55
2016,Khora,May,Kidnapping,35
2016,Khora,May,Murder,47
2016,Khora,May,Rape,53
2016,Khora,May,Theft,45
2016,Khora,June,Burglary,60
2016,Khora,June,Kidnapping,47
2016,Khora,June,Murder,33
2016,Khora,June,Rape,53
2016,Khora,June,Theft,38
2016,Khora,July,Burglary,33
2016,Khora,July,Kidnapping,39
2016,Khora,July,Murder,56
2016,Khora,July,Rape,30
2016,Khora,July,Theft,51
2016,Khora,August,Burglary,45
2016,Khora,August,Kidnapping,33
2016,Khora,August,Murder,57
2016,Khora,August,Rape,23
2016,Khora,August,Theft,33
2016,Khora,September,Burglary,31
2016,Khora,September,Kidnapping,21
2016,Khora,September,Murder,26
2016,Khora,September,Rape,48
2016,Khora,September,Theft,32
2016,Khora,October,Burglary,22
2016,Khora,October,Kidnapping,59
2016,Khora,October,Murder,34
2016,Khora,October,Rape,42
2016,Khora,October,Theft,44
2016,Khora,November,Burglary,22
2016,Khora,November,Kidnapping,41
2016,Khora,November,Murder,57
2016,Khora,November,Rape,48
2016,Khora,November,Theft,52
2016,Khora,December,Burglary,38
2016,Khora,December,Kidnapping,57
2016,Khora,December,Murder,60
2016,Khora,December,Rape,38
2016,Khora,December,Theft,40
2016,Khurja,January,Burglary,55
2016,Khurja,January,Kidnapping,40
2016,Khurja,January,Murder,28
2016,Khurja,January,Rape,48
2016,Khurja,January,Theft,36
2016,Khurja,February,Burglary,41
2016,Khurja,February,Kidnapping,56
2016,Khurja,February,Murder,30
2016,Khurja,February,Rape,59
2016,Khurja,February,Theft,22
2016,Khurja,March,Burglary,43
2016,Khurja,March,Kidnapping,30
2016,Khurja,March,Murder,29
2016,Khurja,March,Rape,42
2016,Khurja,March,Theft,31
2016,Khurja,April,Burglary,53
2016,Khurja,April,Kidnapping,32
2016,Khurja,April,Murder,52
2016,Khurja,April,Rape,48
2016,Khurja,April,Theft,55
2016,Khurja,May,Burglary,24
2016,Khurja,May,Kidnapping,24
2016,Khurja,May,Murder,26
2016,Khurja,May,Rape,41
2016,Khurja,May,Theft,47
2016,Khurja,June,Burglary,50
2016,Khurja,June,Kidnapping,58
2016,Khurja,June,Murder,49
2016,Khurja,June,Rape,30
2016,Khurja,June,Theft,59
2016,Khurja,July,Burglary,53
2016,Khurja,July,Kidnapping,21
2016,Khurja,July,Murder,37
2016,Khurja,July,Rape,56
2016,Khurja,July,Theft,56
2016,Khurja,August,Burglary,25
2016,Khurja,August,Kidnapping,39
2016,Khurja,August,Murder,43
2016,Khurja,August,Rape,39
2016,Khurja,August,Theft,60
2016,Khurja,September,Burglary,33
2016,Khurja,September,Kidnapping,44
2016,Khurja,September,Murder,51
2016,Khurja,September,Rape,31
2016,Khurja,September,Theft,22
2016,Khurja,October,Burglary,26
2016,Khurja,October,Kidnapping,35
2016,Khurja,October,Murder,44
2016,Khurja,October,Rape,56
2016,Khurja,October,Theft,39
2016,Khurja,November,Burglary,33
2016,Khurja,November,Kidnapping,20
2016,Khurja,November,Murder,25
2016,Khurja,November,Rape,40
2016,Khurja,November,Theft,35
2016,Khurja,December,Burglary,39
2016,Khurja,December,Kidnapping,23
2016,Khurja,December,Murder,48
2016,Khurja,December,Rape,49
2016,Khurja,December,Theft,51
2016,Kiratpur,January,Burglary,56
2016,Kiratpur,January,Kidnapping,26
2016,Kiratpur,January,Murder,26
2016,Kiratpur,January,Rape,20
2016,Kiratpur,January,Theft,22
2016,Kiratpur,February,Burglary,25
2016,Kiratpur,February,Kidnapping,24
2016,Kiratpur,February,Murder,39
2016,Kiratpur,February,Rape,56
2016,Kiratpur,February,Theft,22
2016,Kiratpur,March,Burglary,51
2016,Kiratpur,March,Kidnapping,30
2016,Kiratpur,March,Murder,29
2016,Kiratpur,March,Rape,34
2016,Kiratpur,March,Theft,38
2016,Kiratpur,April,Burglary,26
2016,Kiratpur,April,Kidnapping,53
2016,Kiratpur,April,Murder,29
2016,Kiratpur,April,Rape,21
2016,Kiratpur,April,Theft,46
2016,Kiratpur,May,Burglary,45
2016,Kiratpur,May,Kidnapping,38
2016,Kiratpur,May,Murder,29
2016,Kiratpur,May,Rape,26
2016,Kiratpur,May,Theft,42
2016,Kiratpur,June,Burglary,59
2016,Kiratpur,June,Kidnapping,38
2016,Kiratpur,June,Murder,60
2016,Kiratpur,June,Rape,47
2016,Kiratpur,June,Theft,41
2016,Kiratpur,July,Burglary,53
2016,Kiratpur,July,Kidnapping,31
2016,Kiratpur,July,Murder,60
2016,Kiratpur,July,Rape,31
2016,Kiratpur,July,Theft,59
2016,Kiratpur,August,Burglary,48
2016,Kiratpur,August,Kidnapping,46
2016,Kiratpur,August,Murder,29
2016,Kiratpur,August,Rape,58
2016,Kiratpur,August,Theft,23
2016,Kiratpur,September,Burglary,24
2016,Kiratpur,September,Kidnapping,35
2016,Kiratpur,September,Murder,40
2016,Kiratpur,September,Rape,58
2016,Kiratpur,September,Theft,33
2016,Kiratpur,October,Burglary,28
2016,Kiratpur,October,Kidnapping,24
2016,Kiratpur,October,Murder,53
2016,Kiratpur,October,Rape,43
2016,Kiratpur,October,Theft,46
2016,Kiratpur,November,Burglary,58
2016,Kiratpur,November,Kidnapping,26
2016,Kiratpur,November,Murder,32
2016,Kiratpur,November,Rape,23
2016,Kiratpur,November,Theft,57
2016,Kiratpur,December,Burglary,45
2016,Kiratpur,December,Kidnapping,21
2016,Kiratpur,December,Murder,59
2016,Kiratpur,December,Rape,22
2016,Kiratpur,December,Theft,45
2016,Kosi Kalan,January,Burglary,27
2016,Kosi Kalan,January,Kidnapping,35
2016,Kosi Kalan,January,Murder,49
2016,Kosi Kalan,January,Rape,28
2016,Kosi Kalan,January,Theft,26
2016,Kosi Kalan,February,Burglary,24
2016,Kosi Kalan,February,Kidnapping,48
2016,Kosi Kalan,February,Murder,48
2016,Kosi Kalan,February,Rape,43
2016,Kosi Kalan,February,Theft,42
2016,Kosi Kalan,March,Burglary,41
2016,Kosi Kalan,March,Kidnapping,41
2016,Kosi Kalan,March,Murder,36
2016,Kosi Kalan,March,Rape,48
2016,Kosi Kalan,March,Theft,51
2016,Kosi Kalan,April,Burglary,41
2016,Kosi Kalan,April,Kidnapping,42
2016,Kosi Kalan,April,Murder,21
2016,Kosi Kalan,April,Rape,39
2016,Kosi Kalan,April,Theft,33
2016,Kosi Kalan,May,Burglary,39
2016,Kosi Kalan,May,Kidnapping,39
2016,Kosi Kalan,May,Murder,54
2016,Kosi Kalan,May,Rape,34
2016,Kosi Kalan,May,Theft,57
2016,Kosi Kalan,June,Burglary,42
2016,Kosi Kalan,June,Kidnapping,44
2016,Kosi Kalan,June,Murder,46
2016,Kosi Kalan,June,Rape,21
2016,Kosi Kalan,June,Theft,42
2016,Kosi Kalan,July,Burglary,20
2016,Kosi Kalan,July,Kidnapping,39
2016,Kosi Kalan,July,Murder,25
2016,Kosi Kalan,July,Rape,44
2016,Kosi Kalan,July,Theft,53
2016,Kosi Kalan,August,Burglary,33
2016,Kosi Kalan,August,Kidnapping,53
2016,Kosi Kalan,August,Murder,52
2016,Kosi Kalan,August,Rape,43
2016,Kosi Kalan,August,Theft,50
2016,Kosi Kalan,September,Burglary,44
2016,Kosi Kalan,September,Kidnapping,53
2016,Kosi Kalan,September,Murder,34
2016,Kosi Kalan,September,Rape,41
2016,Kosi Kalan,September,Theft,21
2016,Kosi Kalan,October,Burglary,36
2016,Kosi Kalan,October,Kidnapping,37
2016,Kosi Kalan,October,Murder,31
2016,Kosi Kalan,October,Rape,44
2016,Kosi Kalan,October,Theft,56
2016,Kosi Kalan,November,Burglary,48
2016,Kosi Kalan,November,Kidnapping,33
2016,Kosi Kalan,November,Murder,53
2016,Kosi Kalan,November,Rape,31
2016,Kosi Kalan,November,Theft,43
2016,Kosi Kalan,December,Burglary,50
2016,Kosi Kalan,December,Kidnapping,20
2016,Kosi Kalan,December,Murder,56
2016,Kosi Kalan,December,Rape,27
2016,Kosi Kalan,December,Theft,49
2016,Laharpur,January,Burglary,43
2016,Laharpur,January,Kidnapping,41
2016,Laharpur,January,Murder,54
2016,Laharpur,January,Rape,23
2016,Laharpur,January,Theft,52
2016,Laharpur,February,Burglary,43
2016,Laharpur,February,Kidnapping,29
2016,Laharpur,February,Murder,48
2016,Laharpur,February,Rape,31
2016,Laharpur,February,Theft,34
2016,Laharpur,March,Burglary,20
2016,Laharpur,March,Kidnapping,53
2016,Laharpur,March,Murder,29
2016,Laharpur,March,Rape,26
2016,Laharpur,March,Theft,30
2016,Laharpur,April,Burglary,40
2016,Laharpur,April,Kidnapping,34
2016,Laharpur,April,Murder,53
2016,Laharpur,April,Rape,29
2016,Laharpur,April,Theft,34
2016,Laharpur,May,Burglary,42
2016,Laharpur,May,Kidnapping,30
2016,Laharpur,May,Murder,57
2016,Laharpur,May,Rape,23
2016,Laharpur,May,Theft,55
2016,Laharpur,June,Burglary,56
2016,Laharpur,June,Kidnapping,51
2016,Laharpur,June,Murder,32
2016,Laharpur,June,Rape,33
2016,Laharpur,June,Theft,48
2016,Laharpur,July,Burglary,40
2016,Laharpur,July,Kidnapping,58
2016,Laharpur,July,Murder,27
2016,Laharpur,July,Rape,44
2016,Laharpur,July,Theft,26
2016,Laharpur,August,Burglary,30
2016,Laharpur,August,Kidnapping,34
2016,Laharpur,August,Murder,34
2016,Laharpur,August,Rape,30
2016,Laharpur,August,Theft,34
2016,Laharpur,September,Burglary,31
2016,Laharpur,September,Kidnapping,54
2016,Laharpur,September,Murder,45
2016,Laharpur,September,Rape,58
2016,Laharpur,September,Theft,26
2016,Laharpur,October,Burglary,55
2016,Laharpur,October,Kidnapping,26
2016,Laharpur,October,Murder,38
2016,Laharpur,October,Rape,28
2016,Laharpur,October,Theft,35
2016,Laharpur,November,Burglary,54
2016,Laharpur,November,Kidnapping,49
2016,Laharpur,November,Murder,37
2016,Laharpur,November,Rape,33
2016,Laharpur,November,Theft,28
2016,Laharpur,December,Burglary,46
2016,Laharpur,December,Kidnapping,30
2016,Laharpur,December,Murder,47
2016,Laharpur,December,Rape,30
2016,Laharpur,December,Theft,52
2016,Lakhimpur,January,Burglary,59
2016,Lakhimpur,January,Kidnapping,21
2016,Lakhimpur,January,Murder,38
2016,Lakhimpur,January,Rape,50
2016,Lakhimpur,January,Theft,43
2016,Lakhimpur,February,Burglary,58
2016,Lakhimpur,February,Kidnapping,42
2016,Lakhimpur,February,Murder,26
2016,Lakhimpur,February,Rape,35
2016,Lakhimpur,February,Theft,50
2016,Lakhimpur,March,Burglary,33
2016,Lakhimpur,March,Kidnapping,38
2016,Lakhimpur,March,Murder,35
2016,Lakhimpur,March,Rape,46
2016,Lakhimpur,March,Theft,28
2016,Lakhimpur,April,Burglary,20
2016,Lakhimpur,April,Kidnapping,57
2016,Lakhimpur,April,Murder,47
2016,Lakhimpur,April,Rape,24
2016,Lakhimpur,April,Theft,34
2016,Lakhimpur,May,Burglary,36
2016,Lakhimpur,May,Kidnapping,56
2016,Lakhimpur,May,Murder,22
2016,Lakhimpur,May,Rape,28
2016,Lakhimpur,May,Theft,50
2016,Lakhimpur,June,Burglary,38
2016,Lakhimpur,June,Kidnapping,48
2016,Lakhimpur,June,Murder,49
2016,Lakhimpur,June,Rape,33
2016,Lakhimpur,June,Theft,31
2016,Lakhimpur,July,Burglary,22
2016,Lakhimpur,July,Kidnapping,39
2016,Lakhimpur,July,Murder,51
2016,Lakhimpur,July,Rape,51
2016,Lakhimpur,July,Theft,20
2016,Lakhimpur,August,Burglary,57
2016,Lakhimpur,August,Kidnapping,23
2016,Lakhimpur,August,Murder,45
2016,Lakhimpur,August,Rape,42
